Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-08-23 10-PM,BTCEUR,5625.1,5689,5608.62,5645.15,71.46,404047.56
2018-08-23 09-PM,BTCEUR,5570.03,5630,5564.1,5625.1,41.2,231417.51
2018-08-23 08-PM,BTCEUR,5572.83,5585.14,5555.71,5570.03,49.06,273540.28
2018-08-23 07-PM,BTCEUR,5589.26,5604.17,5505.43,5572.83,66.9,371390.46
2018-08-23 06-PM,BTCEUR,5593.06,5606.97,5581.02,5589.26,15.94,89215.0
2018-08-23 05-PM,BTCEUR,5598.69,5620.28,5593.06,5593.06,40.88,229377.5
2018-08-23 04-PM,BTCEUR,5568.73,5620,5568.73,5598.69,189.95,1065461.93
2018-08-23 03-PM,BTCEUR,5572.5,5585.79,5561.96,5568.73,22.69,126466.19
2018-08-23 02-PM,BTCEUR,5560,5609.91,5554.49,5572.5,83.33,465048.99
2018-08-23 01-PM,BTCEUR,5565,5565,5547.06,5560,33.37,185499.7
2018-08-23 12-PM,BTCEUR,5543.84,5566.33,5527.25,5565,108.43,602469.62
2018-08-23 11-AM,BTCEUR,5555.44,5558.55,5526.17,5543.84,38.52,213525.42
2018-08-23 10-AM,BTCEUR,5554.95,5566.58,5530,5555.44,147.57,818946.81
2018-08-23 09-AM,BTCEUR,5571.43,5572.28,5532.6,5554.95,144.47,803377.26
2018-08-23 08-AM,BTCEUR,5570.14,5579.34,5561.9,5571.43,41.95,233674.44
2018-08-23 07-AM,BTCEUR,5565,5573.37,5550,5570.14,24.48,136287.76
2018-08-23 06-AM,BTCEUR,5576.21,5590.07,5547.79,5565,82.24,458079.36
2018-08-23 05-AM,BTCEUR,5536.74,5583.03,5528.5,5576.21,41.65,231671.04
2018-08-23 04-AM,BTCEUR,5551.03,5555.55,5528.4,5536.74,12.14,67228.32
2018-08-23 03-AM,BTCEUR,5555.64,5559.7,5512.08,5551.03,30.98,171355.3
2018-08-23 02-AM,BTCEUR,5559.06,5575.02,5543.66,5555.64,17.88,99457.76
2018-08-23 01-AM,BTCEUR,5561.04,5564.63,5530.89,5559.06,40.16,222851.64
2018-08-23 12-AM,BTCEUR,5498.38,5562.05,5483.46,5561.04,37.14,205135.06
2018-08-22 11-PM,BTCEUR,5490.76,5528.84,5457.03,5498.38,54.76,300992.59
2018-08-22 10-PM,BTCEUR,5504.77,5583.21,5377.7,5490.76,250.01,1368389.06
2018-08-22 09-PM,BTCEUR,5471.29,5509.18,5434.92,5504.77,60.69,332563.3
2018-08-22 08-PM,BTCEUR,5553.69,5553.69,5430,5471.29,189.66,1037089.39
2018-08-22 07-PM,BTCEUR,5541.42,5555.61,5532.91,5553.69,34.12,189233.99
2018-08-22 06-PM,BTCEUR,5571.15,5571.15,5533.27,5541.42,43.34,240793.45
2018-08-22 05-PM,BTCEUR,5555.88,5572.88,5538.58,5571.15,61.19,340139.86
2018-08-22 04-PM,BTCEUR,5572.87,5583.53,5512.97,5555.88,299.35,1660576.16
2018-08-22 03-PM,BTCEUR,5740.48,5752.87,5567.7,5572.87,134.23,761544.96
2018-08-22 02-PM,BTCEUR,5753.75,5757.7,5730.05,5740.48,39.71,228197.34
2018-08-22 01-PM,BTCEUR,5744.66,5760,5726,5753.75,38.99,223913.72
2018-08-22 12-PM,BTCEUR,5743.76,5768.54,5736,5744.66,103.25,593621.23
2018-08-22 11-AM,BTCEUR,5756,5761.64,5716.68,5743.76,48.77,280014.29
2018-08-22 10-AM,BTCEUR,5759,5773.6,5753,5756,238.84,1377523.64
2018-08-22 09-AM,BTCEUR,5774.35,5790.12,5759,5759,71.63,413500.88
2018-08-22 08-AM,BTCEUR,5748.14,5802.49,5748.14,5774.35,75.58,436270.39
2018-08-22 07-AM,BTCEUR,5773.63,5791.2,5743.17,5748.14,113.69,655804.17
2018-08-22 06-AM,BTCEUR,5764.66,5795.99,5761.55,5773.63,41.44,239596.47
2018-08-22 05-AM,BTCEUR,5803.08,5821.32,5760.07,5764.66,46.67,270055.29
2018-08-22 04-AM,BTCEUR,5806.55,5843.59,5795,5803.08,36.28,211074.86
2018-08-22 03-AM,BTCEUR,5803.6,5819.9,5784.92,5806.55,35.48,205907.68
2018-08-22 02-AM,BTCEUR,5880.89,5936.03,5768.04,5803.6,168.33,980366.37
2018-08-22 01-AM,BTCEUR,5582.38,5920.71,5577.41,5880.89,582.93,3371661.77
2018-08-22 12-AM,BTCEUR,5598.51,5608.1,5562,5582.38,27.34,152923.59
2018-08-21 11-PM,BTCEUR,5602.96,5617.52,5590.57,5598.51,30.78,172494.49
2018-08-21 10-PM,BTCEUR,5595.95,5607.08,5575.01,5602.96,12.77,71448.6
2018-08-21 09-PM,BTCEUR,5580.78,5628.49,5572.72,5595.95,32.28,180909.27
2018-08-21 08-PM,BTCEUR,5573.99,5585.8,5541.24,5580.78,26.87,149420.24
2018-08-21 07-PM,BTCEUR,5577.48,5589.59,5557.76,5573.99,25.42,141690.66
2018-08-21 06-PM,BTCEUR,5542.41,5583.63,5530.2,5577.48,32.84,182360.63
2018-08-21 05-PM,BTCEUR,5572.02,5592,5537.06,5542.41,67.66,375451.16
2018-08-21 04-PM,BTCEUR,5575.45,5592,5530.97,5572.02,95.81,532614.27
2018-08-21 03-PM,BTCEUR,5591,5591,5557,5575.45,25.14,140024.42
2018-08-21 02-PM,BTCEUR,5562.5,5594.35,5550,5591,36.2,201530.3
2018-08-21 01-PM,BTCEUR,5601.43,5601.43,5546.49,5562.5,53.59,298832.13
2018-08-21 12-PM,BTCEUR,5598.05,5605,5580.48,5601.43,68.23,381586.82
2018-08-21 11-AM,BTCEUR,5597.11,5609.28,5584.42,5598.05,26.1,146127.23
2018-08-21 10-AM,BTCEUR,5591.28,5612.58,5560.47,5597.11,61.34,342480.19
2018-08-21 09-AM,BTCEUR,5620.48,5626.99,5579.8,5591.28,57.68,322662.55
2018-08-21 08-AM,BTCEUR,5564.41,5630,5563.34,5620.48,242.43,1356867.25
2018-08-21 07-AM,BTCEUR,5547.87,5586.23,5545.04,5564.41,47.01,261753.0
2018-08-21 06-AM,BTCEUR,5496.14,5563.49,5490.59,5547.87,177.69,982586.21
2018-08-21 05-AM,BTCEUR,5473.42,5502.63,5470.25,5496.14,31.57,173391.57
2018-08-21 04-AM,BTCEUR,5484.77,5489.68,5457.54,5473.42,19.47,106568.45
2018-08-21 03-AM,BTCEUR,5486.92,5496.84,5467.59,5484.77,30.56,167579.05
2018-08-21 02-AM,BTCEUR,5481.25,5497.14,5468.46,5486.92,18.05,98992.28
2018-08-21 01-AM,BTCEUR,5486.14,5518.38,5465.21,5481.25,42.97,235848.0
2018-08-21 12-AM,BTCEUR,5458.68,5493.42,5437.01,5486.14,43.4,237415.94
2018-08-20 11-PM,BTCEUR,5480.04,5494.08,5406.73,5458.68,205.17,1117294.97
2018-08-20 10-PM,BTCEUR,5578.1,5588,5466.19,5480.04,306.38,1687952.35
2018-08-20 09-PM,BTCEUR,5631,5639.73,5562.67,5578.1,179.56,1003201.58
2018-08-20 08-PM,BTCEUR,5628.66,5645.18,5608,5631,23.96,134825.12
2018-08-20 07-PM,BTCEUR,5648.2,5658.11,5622,5628.66,34.65,195317.96
2018-08-20 06-PM,BTCEUR,5657.42,5661.79,5639.17,5648.2,23.01,129899.28
2018-08-20 05-PM,BTCEUR,5659.29,5668.23,5626.58,5657.42,60.28,340175.21
2018-08-20 04-PM,BTCEUR,5628.23,5686.84,5606.6,5659.29,45.27,255559.2
2018-08-20 03-PM,BTCEUR,5650.5,5662.91,5620,5628.23,88.13,496068.48
2018-08-20 02-PM,BTCEUR,5640.87,5660.2,5620.44,5650.5,39.09,220481.06
2018-08-20 01-PM,BTCEUR,5654.06,5655.33,5601.97,5640.87,65.07,366158.76
2018-08-20 12-PM,BTCEUR,5659.78,5675,5624.22,5654.06,170.73,964040.43
2018-08-20 11-AM,BTCEUR,5632.62,5666.39,5624.21,5659.78,137.19,773818.01
2018-08-20 10-AM,BTCEUR,5631.77,5642.77,5600,5632.62,54.51,306467.44
2018-08-20 09-AM,BTCEUR,5657.33,5659.43,5600.38,5631.77,106.83,601278.35
2018-08-20 08-AM,BTCEUR,5660.34,5675.04,5637.7,5657.33,30.14,170480.61
2018-08-20 07-AM,BTCEUR,5644.97,5670.93,5630.93,5660.34,26.64,150450.35
2018-08-20 06-AM,BTCEUR,5669.88,5687.51,5631.34,5644.97,47.55,269470.04
2018-08-20 05-AM,BTCEUR,5651.33,5672.98,5646.3,5669.88,14.03,79405.37
2018-08-20 04-AM,BTCEUR,5681.07,5688.74,5650,5651.33,38.14,216160.68
2018-08-20 03-AM,BTCEUR,5685.19,5697.54,5671.91,5681.07,23.1,131277.07
2018-08-20 02-AM,BTCEUR,5705.17,5709,5681.34,5685.19,16.93,96505.25
2018-08-20 01-AM,BTCEUR,5699.16,5706.18,5681.55,5705.17,15.77,89798.59
2018-08-20 12-AM,BTCEUR,5675.04,5704.4,5673.61,5699.16,12.3,69965.24
2018-08-19 11-PM,BTCEUR,5700,5704.75,5664.6,5675.04,13.98,79482.95
2018-08-19 10-PM,BTCEUR,5672.5,5700,5665.36,5700,14.25,80944.14
